CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
1680,Ankit,Female,34.6,Kolkata,2022-11-15,,889.866,10.0,unknown@domain.com,Unknown,India
1681,Kiran,Female,43.69817444219067,Mumbai,,2022-06-03,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
1682,Ravi,Female,49.2,Chennai,2024-11-04,2023-12-03,3668.74,5.6,unknown@domain.com,Unknown,Unknown
1683,Simran,Female,47.0,Bangalore,2025-03-30,2026-01-24,1518.802,10.0,unknown@domain.com,Unknown,Unknown
C1684,Pooja,Unknown,43.69817444219067,Kolkata,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
1685,Rahul,Female,39.0,Kolkata,,,2796.408,1.0,unknown@domain.com,Unknown,USA
C1686,Unknown,Female,44.6,Pune,2024-08-25,,1250.31,5.0,user1685@mail.com,Unknown,USA
C1687,Unknown,Female,39.0,Delhi,,,2796.408,1.0,unknown@domain.com,Unknown,India
1688,Unknown,Female,43.69817444219067,Mumbai,,2022-11-30,2450.6157583130575,6.476926123984947,unknown@domain.com,9935988751,Canada
1689,Pooja,Male,47.4,Pune,2025-03-28,,4981.4,2.8,user1688@mail.com,Unknown,Australia
1690,Unknown,Female,34.6,Hyderabad,2024-01-20,,889.866,10.0,user1689@mail.com,Unknown,Unknown
C1691,Unknown,Male,43.69817444219067,Chennai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9345246180,Unknown
C1692,Unknown,Male,42.8,Unknown,,,1457.622,3.0,unknown@domain.com,Unknown,Australia
1693,Kiran,Unknown,38.0,Pune,2020-09-28,,2478.174,4.0,user1692@mail.com,Unknown,India
1694,Simran,Female,43.69817444219067,Ahmedabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9315647117,USA
UNKNOWN_ID,Ankit,Female,43.69817444219067,Mumbai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
1696,Unknown,Male,43.69817444219067,Mumbai,2025-02-22,,2450.6157583130575,6.476926123984947,user1695@mail.com,Unknown,India
1697,Amit,Male,63.0,Mumbai,2023-01-04,,105.85,5.8,unknown@domain.com,Unknown,Canada
C1698,Ankit,Male,34.6,Hyderabad,,,889.866,10.0,unknown@domain.com,Unknown,India
C1699,Unknown,Unknown,43.69817444219067,Mumbai,2025-09-27,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
C1700,Rahul,Female,43.69817444219067,Kolkata,2024-07-26,,2450.6157583130575,6.476926123984947,user1699@mail.com,Unknown,Canada
1701,Neha,Male,48.2,Delhi,2022-03-22,2023-07-14,59.01,5.0,user1700@mail.com,Unknown,Canada
1702,Rahul,Male,70.0,Bangalore,,2024-11-29,2453.504,4.8,unknown@domain.com,Unknown,Australia
1703,Unknown,Female,42.8,Unknown,,2021-07-30,1457.622,3.0,user1702@mail.com,Unknown,Australia
UNKNOWN_ID,Pooja,Male,43.69817444219067,Hyderabad,2020-12-05,,2450.6157583130575,6.476926123984947,unknown@domain.com,9770859185,Uk
1705,Unknown,Female,48.0,Unknown,,,2054.39,7.0,user1704@mail.com,Unknown,India
UNKNOWN_ID,Simran,Female,43.69817444219067,Unknown,2022-09-18,,2450.6157583130575,6.476926123984947,user1705@mail.com,9539614965,Uk
1707,Sneha,Female,45.0,Unknown,2024-12-18,,2501.58,4.0,unknown@domain.com,Unknown,USA
1708,Ravi,Male,44.6,Bangalore,2025-02-20,,1250.31,5.0,unknown@domain.com,Unknown,Australia
1709,Rahul,Female,43.69817444219067,Kolkata,2022-03-10,,2450.6157583130575,6.476926123984947,user1708@mail.com,Unknown,Canada
UNKNOWN_ID,Ravi,Male,43.0,Mumbai,2024-08-04,,1970.8,10.0,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Unknown,Female,43.69817444219067,Pune,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
C1712,Amit,Unknown,43.69817444219067,Hyderabad,,,2450.6157583130575,6.476926123984947,user1711@mail.com,Unknown,Unknown
C1713,Unknown,Female,31.0,Hyderabad,2022-10-14,,3017.6079999999997,5.2,unknown@domain.com,Unknown,India
1714,Amit,Male,34.6,Mumbai,,,889.866,10.0,unknown@domain.com,Unknown,Unknown
C1715,Pooja,Male,51.4,Kolkata,,,1153.98,5.2,unknown@domain.com,Unknown,Australia
1716,Unknown,Female,50.0,Mumbai,2025-04-05,,2263.2000000000003,4.0,unknown@domain.com,Unknown,Canada
C1717,Priya,Male,41.0,Hyderabad,2023-10-20,2023-08-20,784.33,3.8,user1716@mail.com,Unknown,Australia
UNKNOWN_ID,Kiran,Male,39.0,Bangalore,,,2796.408,1.0,unknown@domain.com,9601095087,Uk
1719,Sneha,Male,43.69817444219067,Delhi,2023-05-04,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
C1720,Rahul,Unknown,36.6,Bangalore,2023-04-11,,2974.24,5.6,unknown@domain.com,Unknown,USA
1721,Amit,Female,44.6,Pune,,2023-09-25,1250.31,5.0,unknown@domain.com,Unknown,Uk
1722,Ankit,Female,39.6,Ahmedabad,2021-08-01,2025-04-11,241.44,4.4,user1721@mail.com,Unknown,USA
C1723,Unknown,Male,34.6,Hyderabad,,,889.866,10.0,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Ravi,Male,24.0,Chennai,2025-03-23,,1557.2959999999998,4.6,user1723@mail.com,Unknown,Canada
UNKNOWN_ID,Unknown,Male,42.8,Mumbai,,,1457.622,3.0,user1724@mail.com,Unknown,Australia
C1726,Kiran,Unknown,43.69817444219067,Kolkata,2024-05-05,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
1727,Neha,Male,40.6,Chennai,2025-08-05,,2082.7,10.0,unknown@domain.com,Unknown,USA
1728,Simran,Unknown,34.6,Mumbai,,2020-12-13,889.866,10.0,user1727@mail.com,9944085623,Canada
C1729,Unknown,Unknown,43.69817444219067,Mumbai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9738441451,Unknown
UNKNOWN_ID,Simran,Female,43.69817444219067,Mumbai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9318581101,Unknown
UNKNOWN_ID,Ankit,Unknown,43.6,Unknown,2023-11-19,,4425.36,2.0,user1730@mail.com,Unknown,Australia
1732,Unknown,Unknown,57.0,Ahmedabad,2021-09-11,,2904.596,8.0,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Unknown,Male,43.69817444219067,Hyderabad,,2024-08-05,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
C1734,Kiran,Male,43.0,Mumbai,,,2170.57,4.8,unknown@domain.com,Unknown,India
UNKNOWN_ID,Unknown,Unknown,34.6,Mumbai,,,889.866,10.0,user1734@mail.com,Unknown,Uk
1736,Unknown,Female,43.69817444219067,Kolkata,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9126551303,Australia
UNKNOWN_ID,Ravi,Male,34.6,Mumbai,,2024-11-10,889.866,10.0,unknown@domain.com,Unknown,Australia
1738,Amit,Female,43.69817444219067,Kolkata,,2021-02-08,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Sneha,Male,42.4,Kolkata,2025-07-01,2021-08-11,1025.124,2.0,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Priya,Male,25.0,Chennai,2022-12-02,,1465.518,10.0,user1739@mail.com,9893800119,India
1741,Kiran,Unknown,45.0,Hyderabad,,,1071.94,8.6,user1740@mail.com,Unknown,Unknown
C1742,Sneha,Male,52.0,Kolkata,,2022-08-19,2172.4759999999997,4.2,user1741@mail.com,9706306435,Canada
1743,Sneha,Female,43.69817444219067,Hyderabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Unknown,Unknown,43.69817444219067,Bangalore,2021-01-16,2026-01-09,2450.6157583130575,6.476926123984947,user1743@mail.com,9812055209,Canada
1745,Unknown,Unknown,39.0,Delhi,,,2796.408,1.0,user1744@mail.com,Unknown,USA
1746,Pooja,Male,50.0,Unknown,2021-01-07,,2358.6099999999997,1.0,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Pooja,Female,44.6,Ahmedabad,2021-09-03,2025-01-16,1250.31,5.0,user1746@mail.com,Unknown,Canada
1748,Priya,Unknown,43.69817444219067,Ahmedabad,2023-07-27,,2450.6157583130575,6.476926123984947,user1747@mail.com,Unknown,Unknown
C1749,Pooja,Female,56.0,Ahmedabad,,,852.08,9.0,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Rahul,Female,43.69817444219067,Delhi,2025-10-18,,2450.6157583130575,6.476926123984947,unknown@domain.com,9820865134,Australia
UNKNOWN_ID,Ankit,Female,34.6,Delhi,2025-12-07,2024-09-02,889.866,10.0,user1750@mail.com,Unknown,Unknown
C1752,Kiran,Unknown,43.69817444219067,Pune,2023-07-24,,2450.6157583130575,6.476926123984947,unknown@domain.com,9535712735,India
UNKNOWN_ID,Ankit,Female,31.0,Pune,,,1937.1779999999999,5.0,unknown@domain.com,Unknown,Uk
1754,Pooja,Male,42.8,Mumbai,2022-03-11,2025-08-19,1457.622,3.0,unknown@domain.com,9253609204,India
1755,Pooja,Male,34.6,Unknown,,,889.866,10.0,unknown@domain.com,9835988312,Canada
1756,Neha,Female,34.6,Delhi,2022-08-18,2025-02-01,889.866,10.0,unknown@domain.com,Unknown,India
1757,Pooja,Female,34.4,Chennai,2023-10-09,,3263.81,6.0,unknown@domain.com,9760237637,India
1758,Amit,Unknown,27.0,Hyderabad,2025-02-18,,3785.0860000000002,1.0,unknown@domain.com,Unknown,India
C1759,Unknown,Female,27.0,Bangalore,2023-06-09,2022-07-27,2550.44,5.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Ravi,Unknown,39.0,Unknown,,2022-10-16,2796.408,1.0,unknown@domain.com,Unknown,Unknown
1761,Ankit,Male,43.69817444219067,Ahmedabad,2024-05-28,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
1762,Priya,Unknown,34.6,Hyderabad,,,889.866,10.0,unknown@domain.com,Unknown,Unknown
1763,Ankit,Male,53.6,Delhi,,,341.95,1.0,user1762@mail.com,Unknown,Canada
UNKNOWN_ID,Pooja,Unknown,45.4,Unknown,,,905.33,8.6,unknown@domain.com,Unknown,Australia
1765,Ravi,Female,37.0,Delhi,2021-06-13,2021-03-23,2412.2259999999997,10.0,user1764@mail.com,Unknown,USA
1766,Ankit,Unknown,43.69817444219067,Chennai,2024-10-10,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Unknown,Male,34.6,Mumbai,,,889.866,10.0,user1766@mail.com,Unknown,Canada
1768,Unknown,Male,64.0,Unknown,,2020-08-20,2739.434,10.0,unknown@domain.com,9290405893,Australia
1769,Priya,Unknown,45.0,Mumbai,2025-11-21,,2501.58,4.0,unknown@domain.com,Unknown,Canada
1770,Priya,Unknown,34.6,Chennai,,2021-08-01,889.866,10.0,unknown@domain.com,Unknown,USA
1771,Priya,Unknown,45.0,Mumbai,2021-11-19,,2501.58,4.0,unknown@domain.com,Unknown,USA
1772,Ravi,Unknown,22.0,Chennai,2022-12-22,,804.0,10.0,user1771@mail.com,Unknown,Unknown
1773,Unknown,Female,44.6,Delhi,,,1250.31,5.0,unknown@domain.com,Unknown,Australia
1774,Unknown,Unknown,24.0,Ahmedabad,,,1557.2959999999998,4.6,unknown@domain.com,Unknown,India
C1775,Simran,Unknown,50.0,Pune,,,1814.688,10.0,unknown@domain.com,Unknown,Australia
C1776,Unknown,Female,43.69817444219067,Ahmedabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
1777,Sneha,Male,31.0,Pune,2025-01-23,,3017.6079999999997,5.2,unknown@domain.com,Unknown,Uk
1778,Pooja,Male,43.69817444219067,Pune,,2023-05-27,2450.6157583130575,6.476926123984947,user1777@mail.com,9510521111,India
1779,Rahul,Female,34.6,Delhi,,2026-01-16,889.866,10.0,unknown@domain.com,Unknown,Canada
1780,Kiran,Female,39.2,Chennai,2025-09-22,,1614.83,2.6,unknown@domain.com,9831101195,India
1781,Neha,Female,49.4,Delhi,2025-05-17,,366.96,5.6,unknown@domain.com,Unknown,India
1782,Amit,Female,42.6,Unknown,,,1379.38,7.4,unknown@domain.com,Unknown,Australia
1783,Sneha,Unknown,62.0,Pune,,,2502.03,2.0,unknown@domain.com,Unknown,India
UNKNOWN_ID,Pooja,Female,20.0,Chennai,,,3001.576,7.6,unknown@domain.com,Unknown,Uk
C1785,Unknown,Male,43.69817444219067,Hyderabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9959869658,Canada
1786,Kiran,Male,43.69817444219067,Bangalore,2021-06-14,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Simran,Unknown,43.69817444219067,Pune,2025-01-28,2023-05-04,2450.6157583130575,6.476926123984947,unknown@domain.com,9964348096,Australia
1788,Rahul,Female,54.4,Ahmedabad,,2025-05-30,1334.98,10.0,unknown@domain.com,Unknown,Canada
C1789,Simran,Unknown,31.0,Ahmedabad,2020-11-06,,2435.322,10.0,unknown@domain.com,9177117525,India
1790,Priya,Male,47.4,Bangalore,,2023-04-28,4961.64,5.6,user1789@mail.com,9830633936,Unknown
C1791,Unknown,Male,44.6,Hyderabad,,,1250.31,5.0,user1790@mail.com,Unknown,USA
UNKNOWN_ID,Rahul,Unknown,29.0,Delhi,,,1157.274,7.4,unknown@domain.com,9205090378,Canada
1793,Rahul,Unknown,42.4,Pune,2021-08-26,2025-04-30,3552.5,5.6,unknown@domain.com,Unknown,Uk
1794,Amit,Male,43.69817444219067,Delhi,,2022-04-10,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
C1795,Sneha,Unknown,42.0,Unknown,2020-10-17,,1970.8,10.0,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Unknown,Unknown,42.0,Bangalore,,2022-01-06,176.73,2.0,user1795@mail.com,Unknown,Unknown
UNKNOWN_ID,Unknown,Male,43.69817444219067,Delhi,,,2450.6157583130575,6.476926123984947,user1796@mail.com,9371427042,India
UNKNOWN_ID,Ravi,Female,43.69817444219067,Bangalore,,,2450.6157583130575,6.476926123984947,user1797@mail.com,Unknown,Uk
1799,Sneha,Female,43.69817444219067,Mumbai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Canada
1800,Simran,Male,43.69817444219067,Delhi,,,2450.6157583130575,6.476926123984947,user1799@mail.com,Unknown,Australia
1801,Amit,Male,43.69817444219067,Mumbai,2023-04-13,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Priya,Male,53.0,Delhi,,,2390.24,4.4,user1801@mail.com,Unknown,Australia
C1803,Unknown,Female,34.6,Pune,,,889.866,10.0,unknown@domain.com,Unknown,India
1804,Simran,Female,34.6,Mumbai,2023-07-28,2020-10-07,889.866,10.0,unknown@domain.com,9705189464,Unknown
1805,Unknown,Unknown,43.69817444219067,Hyderabad,,2025-01-21,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
C1806,Unknown,Male,52.0,Kolkata,2021-11-24,2024-11-16,1060.59,4.0,unknown@domain.com,9579576467,India
UNKNOWN_ID,Priya,Male,34.6,Unknown,,2023-01-04,889.866,10.0,unknown@domain.com,Unknown,USA
1808,Rahul,Unknown,34.6,Bangalore,,,889.866,10.0,user1807@mail.com,Unknown,India
1809,Simran,Unknown,27.0,Kolkata,2020-11-09,,2760.812,8.0,user1808@mail.com,Unknown,Unknown
1810,Unknown,Unknown,57.0,Unknown,2024-06-21,,2904.596,8.0,user1809@mail.com,9565972639,Australia
1811,Rahul,Female,43.69817444219067,Pune,,2021-07-30,2450.6157583130575,6.476926123984947,unknown@domain.com,9394455519,USA
C1812,Kiran,Male,68.0,Unknown,,2022-07-28,3429.91,2.8,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Simran,Female,42.4,Mumbai,,2023-05-21,1025.124,2.0,user1812@mail.com,Unknown,Unknown
C1814,Rahul,Male,34.0,Unknown,,2022-07-05,4927.32,6.8,unknown@domain.com,Unknown,Australia
C1815,Simran,Male,34.6,Unknown,2024-03-18,,889.866,10.0,unknown@domain.com,9759451292,Australia
1816,Ravi,Unknown,43.69817444219067,Unknown,,2021-12-06,2450.6157583130575,6.476926123984947,unknown@domain.com,9979177274,Australia
UNKNOWN_ID,Rahul,Male,43.69817444219067,Chennai,2025-06-15,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Priya,Female,42.8,Mumbai,2023-10-03,,1457.622,3.0,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Priya,Female,42.8,Hyderabad,2024-11-29,,1457.622,3.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Kiran,Male,47.0,Hyderabad,,,1545.526,5.0,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Ravi,Male,34.6,Unknown,,,889.866,10.0,unknown@domain.com,Unknown,USA
1822,Pooja,Female,53.0,Ahmedabad,2022-09-14,2021-08-06,2781.168,4.2,user1821@mail.com,Unknown,Canada
1823,Priya,Male,42.4,Pune,,,1025.124,2.0,unknown@domain.com,Unknown,Australia
1824,Ankit,Female,44.6,Hyderabad,,2023-08-28,1250.31,5.0,unknown@domain.com,9438720909,Uk
C1825,Ravi,Female,34.6,Hyderabad,,,889.866,10.0,unknown@domain.com,Unknown,USA
1826,Rahul,Unknown,43.69817444219067,Hyderabad,,2021-12-31,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
1827,Pooja,Male,34.6,Pune,,2024-04-21,889.866,10.0,user1826@mail.com,9218422361,Uk
UNKNOWN_ID,Rahul,Male,51.4,Delhi,2024-04-26,,1154.03,5.2,user1827@mail.com,Unknown,Uk
UNKNOWN_ID,Neha,Unknown,43.69817444219067,Kolkata,2022-01-28,2020-09-15,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
C1830,Rahul,Female,65.0,Kolkata,2021-10-12,2024-04-20,1588.692,5.0,user1829@mail.com,Unknown,USA
UNKNOWN_ID,Sneha,Female,34.6,Kolkata,2024-09-17,,889.866,10.0,unknown@domain.com,9693681566,USA
1832,Priya,Male,65.0,Kolkata,2023-09-05,2021-04-03,1937.534,10.0,unknown@domain.com,9628641624,Uk
UNKNOWN_ID,Unknown,Female,43.69817444219067,Pune,,,2450.6157583130575,6.476926123984947,user1832@mail.com,Unknown,Uk
1834,Ravi,Unknown,35.6,Chennai,2023-08-22,,2854.71,7.6,unknown@domain.com,Unknown,USA
1835,Sneha,Male,63.0,Ahmedabad,2023-03-20,,2587.0019999999995,7.0,user1834@mail.com,9378430412,Australia
1836,Simran,Unknown,43.69817444219067,Bangalore,2023-10-24,2022-01-16,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
1837,Ankit,Male,34.6,Pune,,2025-03-08,889.866,10.0,unknown@domain.com,Unknown,Uk
1838,Priya,Male,43.69817444219067,Hyderabad,,2025-06-24,2450.6157583130575,6.476926123984947,unknown@domain.com,9718133254,Canada
1839,Amit,Male,39.0,Mumbai,2022-06-01,2020-09-09,2796.408,1.0,unknown@domain.com,Unknown,Uk
1840,Priya,Male,37.0,Kolkata,,,982.216,7.0,unknown@domain.com,Unknown,India
C1841,Unknown,Female,38.8,Unknown,2023-05-25,,1288.03,3.0,unknown@domain.com,Unknown,India
1842,Kiran,Female,43.69817444219067,Chennai,,2022-06-13,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
C1843,Simran,Male,55.0,Pune,2023-10-29,2023-11-14,4511.48,5.6,unknown@domain.com,Unknown,Unknown
1844,Unknown,Male,42.8,Mumbai,2023-05-24,,1457.622,3.0,user1843@mail.com,Unknown,Unknown
UNKNOWN_ID,Rahul,Male,42.4,Mumbai,,2024-01-05,1025.124,2.0,unknown@domain.com,Unknown,India
1846,Neha,Female,43.69817444219067,Mumbai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
1847,Unknown,Female,43.69817444219067,Kolkata,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Neha,Male,42.0,Pune,,,3584.87,8.4,unknown@domain.com,Unknown,Australia
C1849,Rahul,Male,43.69817444219067,Ahmedabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Amit,Male,48.2,Kolkata,,,3791.91,8.8,unknown@domain.com,Unknown,Canada
C1851,Amit,Male,43.69817444219067,Chennai,2024-09-24,,2450.6157583130575,6.476926123984947,user1850@mail.com,9884117617,Unknown
1852,Sneha,Female,43.69817444219067,Delhi,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9935924751,India
UNKNOWN_ID,Unknown,Female,34.6,Ahmedabad,2024-07-15,,889.866,10.0,user1852@mail.com,Unknown,India
UNKNOWN_ID,Priya,Female,38.0,Ahmedabad,,2022-03-04,2857.5,4.4,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Pooja,Male,18.0,Ahmedabad,2022-08-14,,3019.816,5.4,unknown@domain.com,9467316490,Canada
C1856,Priya,Female,42.0,Chennai,,,2837.6,5.2,unknown@domain.com,Unknown,USA
C1857,Priya,Female,50.8,Mumbai,2022-09-21,2021-09-27,4251.03,10.0,user1856@mail.com,Unknown,Canada
UNKNOWN_ID,Pooja,Unknown,34.6,Bangalore,2024-05-28,,889.866,10.0,unknown@domain.com,Unknown,Unknown
C1859,Unknown,Male,50.8,Bangalore,,,3572.99,10.0,unknown@domain.com,Unknown,USA
C1860,Neha,Female,43.69817444219067,Kolkata,2023-11-09,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Canada
C1861,Sneha,Male,34.0,Kolkata,,,2268.38,2.0,user1860@mail.com,Unknown,Uk
C1862,Unknown,Female,41.0,Mumbai,2024-11-01,,1524.68,10.0,unknown@domain.com,Unknown,India
1863,Neha,Male,58.8,Pune,,,3591.74,10.0,user1862@mail.com,Unknown,Uk
C1864,Priya,Male,43.69817444219067,Ahmedabad,2021-01-30,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Canada
1865,Neha,Female,60.0,Pune,,,2437.83,6.0,unknown@domain.com,Unknown,India
UNKNOWN_ID,Neha,Male,43.69817444219067,Hyderabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9548756245,Unknown
1867,Pooja,Unknown,34.6,Hyderabad,,2023-05-24,889.866,10.0,unknown@domain.com,Unknown,Uk
1868,Priya,Unknown,43.69817444219067,Delhi,2022-07-09,2024-09-12,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
1869,Kiran,Male,43.69817444219067,Bangalore,2022-11-26,,2450.6157583130575,6.476926123984947,unknown@domain.com,9198839777,Uk
1870,Simran,Unknown,45.2,Bangalore,,2025-05-26,1632.94,5.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Kiran,Female,43.0,Hyderabad,2022-03-23,,499.06,4.4,unknown@domain.com,9335017506,Canada
C1872,Kiran,Female,38.0,Mumbai,2024-04-16,,3437.792,3.0,user1871@mail.com,Unknown,Unknown
1873,Rahul,Unknown,43.69817444219067,Unknown,2021-10-23,,2450.6157583130575,6.476926123984947,unknown@domain.com,9951159816,Unknown
C1874,Neha,Female,43.69817444219067,Hyderabad,2022-03-14,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Priya,Unknown,39.8,Delhi,2022-10-21,,2841.53,3.4,user1874@mail.com,Unknown,Canada
C1876,Pooja,Female,43.69817444219067,Kolkata,2022-09-08,,2450.6157583130575,6.476926123984947,user1875@mail.com,Unknown,India
1877,Unknown,Male,43.69817444219067,Bangalore,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9781092177,Australia
1878,Unknown,Female,43.69817444219067,Mumbai,,2025-11-02,2450.6157583130575,6.476926123984947,user1877@mail.com,9355243969,Australia
C1879,Kiran,Unknown,52.6,Kolkata,,,517.56,5.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Simran,Male,42.0,Unknown,2023-05-14,,1970.8,10.0,user1879@mail.com,Unknown,USA
1881,Unknown,Unknown,48.6,Pune,,2024-12-29,4563.97,5.0,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Ankit,Male,34.4,Pune,,,3179.91,1.0,unknown@domain.com,Unknown,Australia
C1883,Sneha,Female,39.4,Delhi,,,2367.26,4.0,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Simran,Unknown,50.0,Pune,2025-09-15,,2802.31,8.2,user1883@mail.com,Unknown,India
1885,Amit,Male,50.4,Unknown,,,901.97,8.6,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Ravi,Unknown,64.0,Delhi,,,2739.434,10.0,unknown@domain.com,9858782806,Australia
1887,Pooja,Female,43.69817444219067,Chennai,2022-11-13,2025-08-17,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Sneha,Male,41.0,Ahmedabad,,,2439.83,6.4,user1887@mail.com,Unknown,India
1889,Simran,Female,42.4,Hyderabad,,,1025.124,2.0,user1888@mail.com,Unknown,Australia
C1890,Unknown,Male,34.6,Mumbai,,,889.866,10.0,unknown@domain.com,Unknown,Canada
C1891,Pooja,Male,44.4,Chennai,2025-10-12,,4282.69,10.0,unknown@domain.com,9737679786,India
C1892,Ravi,Unknown,44.0,Delhi,,,2325.656,3.0,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Neha,Unknown,43.69817444219067,Hyderabad,2021-05-19,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
C1894,Unknown,Female,43.69817444219067,Chennai,,2021-03-17,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
1895,Simran,Unknown,47.4,Ahmedabad,2025-08-12,,4865.71,5.0,unknown@domain.com,9271480035,India
C1896,Ravi,Female,39.8,Unknown,,2024-12-04,2842.84,3.4,unknown@domain.com,Unknown,Australia
1897,Ravi,Male,43.69817444219067,Mumbai,2023-12-04,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
UNKNOWN_ID,Unknown,Female,43.69817444219067,Delhi,,2021-02-13,2450.6157583130575,6.476926123984947,unknown@domain.com,9732953728,Unknown
UNKNOWN_ID,Ravi,Female,34.6,Kolkata,,,889.866,10.0,unknown@domain.com,Unknown,Unknown
C1900,Unknown,Male,52.0,Pune,2021-03-22,2022-01-18,1478.98,4.6,user1899@mail.com,Unknown,Canada
1901,Priya,Female,47.0,Unknown,,,4639.37,5.0,unknown@domain.com,Unknown,Uk
C1902,Amit,Unknown,34.6,Mumbai,,2025-02-07,889.866,10.0,unknown@domain.com,Unknown,Unknown
1903,Ankit,Male,42.0,Pune,,2022-07-26,2837.6,5.2,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Unknown,Male,59.0,Pune,2025-03-30,2023-12-27,2382.5160000000005,6.0,user1903@mail.com,Unknown,India
1905,Pooja,Male,50.4,Mumbai,2023-09-29,,4497.01,8.4,unknown@domain.com,9133932731,Australia
C1906,Kiran,Male,32.6,Delhi,2024-02-24,,2915.45,4.0,unknown@domain.com,Unknown,Australia
1907,Ankit,Male,43.69817444219067,Mumbai,,2024-06-20,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
UNKNOWN_ID,Unknown,Unknown,33.0,Delhi,2025-03-29,2022-06-01,2627.734,7.0,user1907@mail.com,Unknown,Unknown
1909,Amit,Female,34.6,Delhi,2023-10-09,,889.866,10.0,unknown@domain.com,Unknown,Unknown
